date,Thgt,Tper,Tdir
2014-03-08 03:00:00,1.7333333,14.086369666666668,204.33333333333334
2014-03-08 06:00:00,1.6899999333333333,13.636924,205.0
2014-03-08 09:00:00,1.6433333333333333,13.453453666666666,205.66666666666666
2014-03-08 12:00:00,1.5999999333333335,13.159413,206.66666666666666
2014-03-08 15:00:00,1.5599999666666668,12.876012666666666,207.0
2014-03-08 18:00:00,1.5133333333333334,12.712322333333333,207.33333333333334
2014-03-08 21:00:00,1.4733332666666665,12.605484333333335,208.33333333333334
2014-03-09 00:00:00,1.4333333,12.346933333333332,208.33333333333334
2014-03-09 03:00:00,1.403333333333333,12.048192,207.0
2014-03-09 06:00:00,1.38,11.904761,208.0
2014-03-09 09:00:00,1.3533333,11.904761,209.0
2014-03-09 12:00:00,1.3299999,11.719106333333334,210.0
2014-03-09 15:00:00,1.3199999,11.364613999999998,205.0
2014-03-09 18:00:00,1.31,11.235954999999999,205.66666666666666
2014-03-09 21:00:00,1.3133333,11.278515,205.66666666666666
2014-03-10 00:00:00,1.3433332666666669,11.538803666666666,208.33333333333334
2014-03-10 03:00:00,1.4099999666666667,11.627907,210.0
2014-03-10 06:00:00,1.5433333000000002,11.627907,210.0
2014-03-10 09:00:00,1.7533333333333332,8.876831333333334,158.0
2014-03-10 12:00:00,2.1433332666666662,9.347412,132.66666666666666
2014-03-10 15:00:00,2.6733332666666665,9.584859,90.33333333333333
2014-03-10 18:00:00,3.2399999333333334,8.5920249,99.33333333333333
2014-03-10 21:00:00,4.0633333,7.483884566666667,137.66666666666666
2014-03-11 00:00:00,7.8133331,8.954191000000002,145.0
2014-03-11 03:00:00,10.466665999999998,12.250146333333333,85.33333333333333
2014-03-11 06:00:00,8.249999933333333,11.530872666666667,76.0
2014-03-11 09:00:00,6.359999866666667,9.674703333333333,109.66666666666667
2014-03-11 12:00:00,7.696666566666667,9.441151333333332,214.33333333333334
2014-03-11 15:00:00,5.706666466666667,9.646501666666666,205.33333333333334
2014-03-11 18:00:00,5.263333233333333,10.247789666666668,189.66666666666666
2014-03-11 21:00:00,6.296666666666667,11.725511,188.33333333333334
2014-03-12 00:00:00,6.12,12.048192,183.0
